City,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
Swansea,,,,,,,,,,1,,,1
Taunton,,,,1,1,,,,1,,1,1,5
Templeton,,,,,,,,1,,,,,1
Tewksbury,5,3,1,,,,,,2,7,,,18
Topsfield,1,,,,1,,,,1,1,,,4
Townsend,,,,,,,,,,1,,,1
Truro,,,,,,1,,,,,,,1
Turners Falls,,,,1,,,,,,1,,,2
Tyngsboro,,,,,1,,,,,,1,,2
Upton,,,,1,1,,,1,,1,1,,5
Uxbridge,,,,1,,,,,,1,,,2
Wakefield,4,5,5,5,4,8,6,7,4,5,7,5,65
Walpole,,,,,1,1,1,,1,1,,,5
Waltham,,,1,1,2,1,,,2,1,1,,9
Ware,,,,,1,,,,,,,,1
Wareham,,,,,2,1,,,,,1,,4
Watertown,,,,,1,,,,,1,2,,4
Wayland,,,,,,,,,1,2,,,3
Webster,,,,,,,,,,1,,,1
Wellesley,,,,,3,,,,1,1,,,5
Wellfleet,,,,,,1,1,,,1,,,3
Wenham,,,,,,1,,,,1,,,2
West Barnstable,,,,,,,,,,1,,,1
West Boylston,,,,,,,,,,1,,1,2
West Bridgewater,,,,,1,,,,,1,,,2
West Brookfield,,,,,,1,1,,,,,,2
West Dennis,,,,,,,,,1,1,,,2
West Groton,,,,,,,,,,1,,,1
West Harwich,,,,,,,,1,,,,,1
West Newbury,,,,1,,,,,,1,2,,4
West Newton,,,,,,,,,,1,,,1
West Roxbury,,,,,,1,,,1,,,1,3
West Springfield,,,,,1,,,1,,,,,2
Westborough,,,,1,1,,,1,,1,1,,5
Westfield,1,,,2,6,6,4,5,5,,,,29
Westford,,,,,1,,1,,,,,,2
Westhampton,,,,,,1,,,,,,,1
Westminster,,,1,,1,,,2,,1,,,5
Weston,,,,,,1,1,,,,,,2
Westport,,,,,2,,,1,2,,,,5
Westwood,,,,,,1,2,,1,1,,,5
Weymouth,,,,,1,,,1,,3,2,,7
Whately,,,,,1,,,,,,,,1
Whitinsville,,,1,,,,,,,,1,,2
Wilbraham,,,,2,,,,1,,,,,3
Williamstown,,,,,3,,,,,,,,3
Wilmington,,,,1,,,,,1,,,,2
Winchendon,,,1,2,,1,2,,,1,,,7
Winchester,,,,,,,,,1,,,,1
Winthrop,,,,,,,,,1,,1,,2
Woburn,1,,,,1,1,1,,,,,,4
Woods Hole,,,1,,,,,,,,,,1
Worcester,6,4,5,7,8,11,5,10,10,13,5,5,89
Wrentham,,,2,1,,,1,,2,,,,6
Total,61,47,75,142,281,189,137,139,228,261,152,64,1776
